site,year,date,time,sample,weight,depth,density,swe,htc
Owl Spruce,2023,20230309,940,11,800,79,283.4900961,223.9571759,0.299085956
Owl Spruce,2023,20230309,940,12,530,80,185.4645363,148.371629,0.126409321
Owl Spruce,2023,20230309,940,13,540,76,198.9093339,151.1710937,0.153053781
Owl Spruce,2023,20230309,940,14,520,80,181.9652054,145.5721643,0.12168416
Owl Spruce,2023,20230309,940,15,580,78,208.1653237,162.3689525,0.163331331
Owl Spruce,2023,20230309,940,16,660,84,219.9579406,184.7646701,0.169335235
Owl Spruce,2023,20230309,940,17,700,73,268.4418204,195.9625289,0.290218318
Owl Spruce,2023,20230309,940,18,720,86,234.3737887,201.5614583,0.187787621
Owl Spruce,2023,20230309,940,19,640,82,218.4948058,179.1657407,0.171165295
Owl Spruce,2023,20230309,940,20,680,86,221.3530227,190.3635995,0.167501921
Owl Spruce,2023,20230309,940,21,400,64,174.9665437,111.9785879,0.140629807
Owl Spruce,2023,20230309,940,22,560,77,203.5974326,156.7700231,0.158270947
Owl Spruce,2023,20230309,940,23,620,80,216.9585141,173.5668113,0.172985913
Owl Spruce,2023,20230309,940,24,640,83,215.8623382,179.1657407,0.165052836
Owl Spruce,2023,20230309,940,25,740,86,240.8841717,207.1603877,0.198365165
Owl Spruce,2023,20230309,940,26,800,90,248.8413065,223.9571759,0.20227852
Owl Spruce,2023,20230309,940,27,820,94,244.2086227,229.5561053,0.186526897
Owl Spruce,2023,20230309,940,28,740,92,225.1743345,207.1603877,0.162030689
Owl Spruce,2023,20230309,940,29,680,91,209.1907687,190.3635995,0.141380974
Owl Spruce,2023,20230309,940,30,520,72,202.1835616,145.5721643,0.166919286
Owl Spruce,2023,20230309,940,31,520,76,191.5423215,145.5721643,0.141926415
Owl Spruce,2023,20230309,940,32,400,71,157.7163211,111.9785879,0.103001194
Owl Spruce,2023,20230309,940,33,620,82,211.6668431,173.5668113,0.160634617
Roberge Crest,2023,20230302,1115,1,72,16,125.9759114,20.15614583,0.291609969
Roberge Crest,2023,20230302,1115,2,52,10,145.5721643,14.55721643,0.623022898
Roberge Crest,2023,20230302,1115,3,51,7,203.9609995,14.27726996,1.747203751
Roberge Crest,2023,20230302,1115,4,27,9,83.98394096,7.558554686,0.230407876
Roberge Crest,2023,20230302,1115,5,57,8,199.4618598,15.95694878,1.462099981
Roberge Crest,2023,20230302,1115,6,76,14,151.9709408,21.27593171,0.484998504
Roberge Crest,2023,20230302,1115,7,42,8,146.9718967,11.75775173,0.793827137
Roberge Crest,2023,20230302,1115,8,58,10,162.3689525,16.23689525,0.775092096
Roberge Crest,2023,20230302,1115,9,44,6,205.2940779,12.31764467,2.065137263
Roberge Crest,2023,20230302,1115,10,23,6,107.3128134,6.438768807,0.564285957
Roberge Crest,2023,20230302,1115,11,44,8,153.9705584,12.31764467,0.871229783
Roberge Crest,2023,20230302,1115,12,79,12,184.2980927,22.11577112,0.83216178
Roberge Crest,2023,20230302,1115,13,48,9,149.3047839,13.43743055,0.728202671
Roberge Crest,2023,20230302,1115,14,28,8,97.98126445,7.838501156,0.352812061
Roberge Crest,2023,20230302,1115,15,42,10,117.5775173,11.75775173,0.406439494
Roberge Crest,2023,20230302,1115,16,38,8,132.9745732,10.63796585,0.649822214
Roberge Crest,2023,20230302,1115,17,40,8,139.9732349,11.19785879,0.720024614
Roberge Crest,2023,20230302,1115,18,22,2,307.9411169,6.158822337,13.93967652
Roberge Crest,2023,20230302,1115,19,18,1,503.9036458,5.039036458,74.65215196
Roberge Crest,2023,20230302,1115,20,23,4,160.9692202,6.438768807,1.904465103
Roberge Crest,2023,20230302,1115,21,22,4,153.9705584,6.158822337,1.742459565
Roberge Crest,2023,20230302,1115,22,23,1,643.8768807,6.438768807,121.8857666
Roberge Crest,2023,20230302,1115,23,50,16,87.48327183,13.99732349,0.140629807
Roberge Crest,2023,20230302,1115,24,46,8,160.9692202,12.87753761,0.952232552
Roberge Crest,2023,20230302,1115,25,51,6,237.9544994,14.27726996,2.774494845
Roberge Crest,2023,20230302,1115,26,43,6,200.6283034,12.0376982,1.97233409
Roberge Crest,2023,20230302,1115,27,27,6,125.9759114,7.558554686,0.777626583
Roberge Crest,2023,20230302,1115,28,78,6,363.9304108,21.83582465,6.489821852
Roberge Crest,2023,20230302,1115,29,118,10,330.3368344,33.03368344,3.208199271
Roberge Crest,2023,20230302,1115,30,53,7,211.95947,14.8371629,1.886926312
Roberge Crest,2023,20230302,1115,31,49,7,195.9625289,13.71737702,1.612855135
Roberge Crest,2023,20230302,1115,32,31,6,144.6390094,8.678340566,1.025101709
Roberge Crest,2023,20230302,1115,33,38,1,1063.796585,10.63796585,332.7089735
Roberge Island,2023,20230302,1300,1,1450,138,294.1466531,405.9223813,0.184330018
Roberge Island,2023,20230302,1300,2,1440,138,292.1180555,403.1229166,0.181796303
Roberge Island,2023,20230302,1300,3,1600,148,302.6448323,447.9143518,0.181950034
Roberge Island,2023,20230302,1300,4,1610,142,317.4040961,450.7138165,0.208585464
Roberge Island,2023,20230302,1300,5,1500,150,279.9464699,419.9197048,0.153605251
Roberge Island,2023,20230302,1300,6,1100,138,223.1457369,307.9411169,0.106082912
Roberge Island,2023,20230302,1300,7,1500,146,287.6162362,419.9197048,0.166579392
Roberge Island,2023,20230302,1300,8,1640,142,323.3184582,459.1122106,0.216431258
Roberge Island,2023,20230302,1300,9,1620,130,348.8563701,453.5132812,0.275230965
Roberge Island,2023,20230302,1300,10,1550,142,305.575372,433.9170283,0.193328412
Roberge Island,2023,20230302,1300,11,1860,138,377.319155,520.700434,0.303309456
Roberge Island,2023,20230302,1300,12,1450,142,285.8608319,405.9223813,0.169187508
Roberge Island,2023,20230302,1300,13,1400,140,279.9464699,391.9250578,0.164577055
Roberge Island,2023,20230302,1300,14,1300,138,263.717689,363.9304108,0.148165389
Roberge Island,2023,20230302,1300,15,2050,144,398.534905,573.8902632,0.324278061
Roberge Island,2023,20230302,1300,16,2040,152,375.7176306,571.0907985,0.273040388
Roberge Island,2023,20230302,1300,17,1580,154,287.2178067,442.3154224,0.157488676
Roberge Island,2023,20230302,1300,18,1790,158,317.154545,501.1041811,0.187168225
Roberge Island,2023,20230302,1300,19,1680,156,301.4808137,470.3100694,0.171293976
Roberge Island,2023,20230302,1300,20,1810,142,356.8331764,506.7031105,0.263626727
Roberge Island,2023,20230302,1300,21,1620,144,314.9397786,453.5132812,0.202506923
Roberge Island,2023,20230302,1300,22,1550,132,328.7250214,433.9170283,0.240679402
Roberge Island,2023,20230302,1300,23,1560,138,316.4612268,436.716493,0.213358161
Roberge Island,2023,20230302,1300,24,1580,142,311.4897341,442.3154224,0.200884516
Roberge Island,2023,20230302,1300,25,1120,122,257.0000379,313.5400463,0.159167309
Roberge Island,2023,20230302,1300,26,1500,140,299.9426463,419.9197048,0.188927741
Roberge Island,2023,20230302,1300,27,1340,136,275.82961,375.1282696,0.164471326
Roberge Island,2023,20230302,1300,28,1370,130,295.0205106,383.5266637,0.196837753
Roberge Island,2023,20230302,1300,29,1280,132,271.4632435,358.3314814,0.164132833
Roberge Island,2023,20230302,1300,30,1580,128,345.5589237,442.3154224,0.274272071
Roberge Island,2023,20230302,1300,31,1790,136,368.4589567,501.1041811,0.293485506
Roberge Island,2023,20230302,1300,32,1630,150,304.2084973,456.3127459,0.181383907
Roberge Island,2023,20230302,1300,33,1470,142,289.8037399,411.5213107,0.173886937
Roberge Wedge,2023,20230302,1205,1,350,38,257.8454328,97.98126445,0.514378278
Roberge Wedge,2023,20230302,1205,2,280,38,206.2763462,78.38501156,0.329202098
Roberge Wedge,2023,20230302,1205,3,290,26,312.2479856,81.18447626,1.102486482
Roberge Wedge,2023,20230302,1205,4,290,36,225.5124341,81.18447626,0.41532284
Roberge Wedge,2023,20230302,1205,5,250,38,184.1753091,69.98661747,0.262437897
Roberge Wedge,2023,20230302,1205,6,270,34,222.310432,75.58554686,0.42735432
Roberge Wedge,2023,20230302,1205,7,200,32,174.9665437,55.98929397,0.281259615
Roberge Wedge,2023,20230302,1205,8,240,35,191.9632936,67.18715277,0.309539211
Roberge Wedge,2023,20230302,1205,9,290,39,208.1653237,81.18447626,0.326662661
Roberge Wedge,2023,20230302,1205,10,220,28,219.9579406,61.58822337,0.508005704
Roberge Wedge,2023,20230302,1205,11,350,40,244.9531611,97.98126445,0.441015076
Roberge Wedge,2023,20230302,1205,12,200,32,174.9665437,55.98929397,0.281259615
Roberge Wedge,2023,20230302,1205,13,250,30,233.2887249,69.98661747,0.533351566
Roberge Wedge,2023,20230302,1205,14,150,28,149.9713231,41.99197048,0.236159677
Roberge Wedge,2023,20230302,1205,15,220,26,236.8777822,61.58822337,0.63448687
Roberge Wedge,2023,20230302,1205,16,280,27,290.3148576,78.38501156,0.917745136
Roberge Wedge,2023,20230302,1205,17,160,15,298.6095679,44.79143518,1.747686411
Roberge Wedge,2023,20230302,1205,18,180,22,229.0471117,50.39036458,0.701090834
Roberge Wedge,2023,20230302,1205,19,240,34,197.6092728,67.18715277,0.337662673
Roberge Wedge,2023,20230302,1205,20,250,32,218.7081796,69.98661747,0.439468148
Roberge Wedge,2023,20230302,1205,21,240,38,176.8082968,67.18715277,0.241862766
Roberge Wedge,2023,20230302,1205,22,220,28,219.9579406,61.58822337,0.508005704
Roberge Wedge,2023,20230302,1205,23,150,21,199.9617642,41.99197048,0.5597859
Roberge Wedge,2023,20230302,1205,24,160,22,203.5974326,44.79143518,0.553948313
Roberge Wedge,2023,20230302,1205,25,240,24,279.9464699,67.18715277,0.960032818
Roberge Wedge,2023,20230302,1205,26,360,38,265.2124451,100.7807292,0.544191223
Roberge Wedge,2023,20230302,1205,27,230,22,292.6713094,64.38768807,1.144682256
Roberge Wedge,2023,20230302,1205,28,240,32,209.9598524,67.18715277,0.405013845
Roberge Wedge,2023,20230302,1205,29,350,33,296.9129226,97.98126445,0.785401254
Roberge Wedge,2023,20230302,1205,30,200,28,199.9617642,55.98929397,0.419839425
Roberge Wedge,2023,20230302,1205,31,290,36,225.5124341,81.18447626,0.41532284
Roberge Wedge,2023,20230302,1205,32,160,30,149.3047839,44.79143518,0.218460801
Roberge Wedge,2023,20230302,1205,33,240,36,186.6309799,67.18715277,0.284454168
Broad Ridge,2024,20240312,1615,1,35,3,326.6042148,114.3114752,10.45369069
Broad Ridge,2024,20240312,1615,2,45,4,314.9397786,141.7229004,7.290249215
Broad Ridge,2024,20240312,1615,3,48,4,335.9357638,161.2491666,8.294683551
Broad Ridge,2024,20240312,1615,4,57,5,319.1389756,181.9092161,5.988761524
Broad Ridge,2024,20240312,1615,5,38,3,354.5988618,134.7475675,12.32255458
Broad Ridge,2024,20240312,1615,6,42,4,293.9437934,123.4563932,6.350617094
Broad Ridge,2024,20240312,1615,7,53,5,296.7432581,157.2739268,5.177725799
Broad Ridge,2024,20240312,1615,8,270,18,419.9197048,1133.783203,2.880098455
Broad Ridge,2024,20240312,1615,9,61,4,426.9183665,260.4202036,13.39605794
Broad Ridge,2024,20240312,1615,10,39,4,272.9478081,106.4496452,5.475787188
Broad Ridge,2024,20240312,1615,11,42,3,391.9250578,164.6085243,15.05331459
Broad Ridge,2024,20240312,1615,12,26,2,363.9304108,94.62190682,19.46946556
Broad Ridge,2024,20240312,1615,13,39,3,363.9304108,141.9328602,12.9796437
Broad Ridge,2024,20240312,1615,14,12,1,335.9357638,40.31229166,33.1787342
Broad Ridge,2024,20240312,1615,15,52,5,291.1443287,151.3950509,4.984183183
Broad Ridge,2024,20240312,1615,16,33,3,307.9411169,101.6205686,9.293117682
Broad Ridge,2024,20240312,1615,17,26,2,363.9304108,94.62190682,19.46946556
Broad Ridge,2024,20240312,1615,18,23,2,321.9384403,74.04584128,15.23572083
Broad Ridge,2024,20240312,1615,19,76,7,303.9418816,230.99583,3.87998803
Broad Ridge,2024,20240312,1615,20,24,2,335.9357638,80.62458332,16.5893671
Broad Ridge,2024,20240312,1615,21,56,5,313.5400463,175.5824259,5.780472803
Broad Ridge,2024,20240312,1615,22,31,2,433.9170283,134.5142788,27.67774615
Broad Ridge,2024,20240312,1615,23,13,1,363.9304108,47.31095341,38.93893111
Broad Ridge,2024,20240312,1615,24,27,2,377.9277343,102.0404883,20.99591774
Broad Ridge,2024,20240312,1615,25,27,2,377.9277343,102.0404883,20.99591774
Broad Ridge,2024,20240312,1615,26,61,5,341.5346932,208.3361629,6.858781665
Broad Ridge,2024,20240312,1615,27,48,4,335.9357638,161.2491666,8.294683551
Broad Ridge,2024,20240312,1615,28,62,5,347.1336226,215.222846,7.085503015
Broad Ridge,2024,20240312,1615,29,47,4,328.9371021,154.600438,7.952671859
Broad Ridge,2024,20240312,1615,30,29,2,405.9223813,117.7174906,24.22162801
Broad Ridge,2024,20240312,1615,31,10,0.5,559.8929397,55.98929397,184.3263011
Broad Ridge,2024,20240312,1615,32,42,3,391.9250578,164.6085243,15.05331459
Broad Ridge,2024,20240312,1615,33,52,4,363.9304108,189.2438136,9.734732779
Broad Riparian,2024,20240313,1755,1,480,72,186.6309799,895.8287036,0.142227084
Broad Riparian,2024,20240313,1755,2,490,71,193.2024933,946.6922171,0.154566166
Broad Riparian,2024,20240313,1755,3,520,70,207.9602348,1081.393221,0.181639329
Broad Riparian,2024,20240313,1755,4,510,68,209.9598524,1070.795247,0.190594751
Broad Riparian,2024,20240313,1755,5,510,69,206.916956,1055.276476,0.18242754
Broad Riparian,2024,20240313,1755,6,500,66,212.080659,1060.403295,0.200357463
Broad Riparian,2024,20240313,1755,7,480,65,206.7297008,992.302564,0.193303504
Broad Riparian,2024,20240313,1755,8,520,71,205.0312174,1066.16233,0.174072017
Broad Riparian,2024,20240313,1755,9,440,58,212.373184,934.4420098,0.228622355
Broad Riparian,2024,20240313,1755,10,420,63,186.6309799,783.8501156,0.162545239
Broad Riparian,2024,20240313,1755,11,480,66,203.5974326,977.2676766,0.184649438
Broad Riparian,2024,20240313,1755,12,490,71,193.2024933,946.6922171,0.154566166
Broad Riparian,2024,20240313,1755,13,450,64,196.8373616,885.7681273,0.1779846
Broad Riparian,2024,20240313,1755,14,420,63,186.6309799,783.8501156,0.162545239
Broad Riparian,2024,20240313,1755,15,360,68,148.2069546,533.5450367,0.094967627
Broad Riparian,2024,20240313,1755,16,350,75,130.6416859,457.2459008,0.06690362
Broad Riparian,2024,20240313,1755,17,350,76,128.9227164,451.2295074,0.064297285
Broad Riparian,2024,20240313,1755,18,650,74,245.8989262,1598.343021,0.240230904
Broad Riparian,2024,20240313,1755,19,590,72,229.4005795,1353.463419,0.214883889
Broad Riparian,2024,20240313,1755,20,430,70,171.9671172,739.458604,0.124205295
Broad Riparian,2024,20240313,1755,21,590,78,211.7543811,1249.350848,0.169011998
Broad Riparian,2024,20240313,1755,22,530,76,195.2258277,1034.696887,0.14743761
Broad Riparian,2024,20240313,1755,23,500,74,189.1530202,945.7651009,0.142148464
Broad Riparian,2024,20240313,1755,24,410,69,166.3450038,682.0145157,0.117901074
Broad Riparian,2024,20240313,1755,25,610,72,237.1768703,1446.778909,0.22969921
Broad Riparian,2024,20240313,1755,26,510,73,195.5790406,997.453107,0.154052621
Broad Riparian,2024,20240313,1755,27,530,66,224.8054985,1191.469142,0.225121645
Broad Riparian,2024,20240313,1755,28,480,71,189.2595853,908.4460093,0.148321719
Broad Riparian,2024,20240313,1755,29,500,76,184.1753091,920.8765456,0.131218948
Broad Riparian,2024,20240313,1755,30,510,76,187.8588153,958.0799581,0.136520194
Broad Riparian,2024,20240313,1755,31,520,71,205.0312174,1066.16233,0.174072017
Broad Riparian,2024,20240313,1755,32,460,72,178.8546891,822.7315698,0.130621749
Broad Riparian,2024,20240313,1755,33,410,72,159.413962,653.5972442,0.103768979
Broad Sedge,2024,20240312,1645,1,500,45,311.0516332,1555.258166,0.632120374
Broad Sedge,2024,20240312,1645,2,550,48,320.7719967,1764.245982,0.630229878
Broad Sedge,2024,20240312,1645,3,620,52,333.7823295,2069.450443,0.629898638
Broad Sedge,2024,20240312,1645,4,610,48,355.7653055,2170.168363,0.775234834
Broad Sedge,2024,20240312,1645,5,580,47,345.4658564,2003.701967,0.746551435
Broad Sedge,2024,20240312,1645,6,470,42,313.2734306,1472.385124,0.686981696
Broad Sedge,2024,20240312,1645,7,460,40,321.9384403,1480.916826,0.761786041
Broad Sedge,2024,20240312,1645,8,480,40,335.9357638,1612.491666,0.829468355
Broad Sedge,2024,20240312,1645,9,570,46,346.8901909,1977.274088,0.769083577
Broad Sedge,2024,20240312,1645,10,450,39,323.0151575,1453.568209,0.78655397
Broad Sedge,2024,20240312,1645,11,270,35,215.9587053,583.0885044,0.391760564
Broad Sedge,2024,20240312,1645,12,280,33,237.5303381,665.0849466,0.502656802
Broad Sedge,2024,20240312,1645,13,500,50,279.9464699,1399.732349,0.460815753
Broad Sedge,2024,20240312,1645,14,580,48,338.2686511,1961.958176,0.700857292
Broad Sedge,2024,20240312,1645,15,540,50,302.3421875,1632.647812,0.537495494
Broad Sedge,2024,20240312,1645,16,490,53,258.8184344,1268.210329,0.371588164
Broad Sedge,2024,20240312,1645,17,480,48,279.9464699,1343.743055,0.480016409
Broad Sedge,2024,20240312,1645,18,410,48,239.120943,980.3958663,0.350220305
Broad Sedge,2024,20240312,1645,19,420,48,244.9531611,1028.803277,0.367512563
Broad Sedge,2024,20240312,1645,20,590,53,311.6385231,1838.667286,0.538733194
Broad Sedge,2024,20240312,1645,21,610,50,341.5346932,2083.361629,0.685878167
Broad Sedge,2024,20240312,1645,22,480,50,268.7486111,1289.993333,0.424687798
Broad Sedge,2024,20240312,1645,23,530,50,296.7432581,1572.739268,0.51777258
Broad Sedge,2024,20240312,1645,24,500,54,259.2096943,1296.048472,0.365810402
Broad Sedge,2024,20240312,1645,25,500,52,269.1792979,1345.89649,0.409663526
Broad Sedge,2024,20240312,1645,26,540,53,285.2284787,1540.233785,0.451291581
Broad Sedge,2024,20240312,1645,27,400,36,311.0516332,1244.206533,0.790150468
Broad Sedge,2024,20240312,1645,28,450,36,349.9330873,1574.698893,1.000034186
Broad Sedge,2024,20240312,1645,29,390,36,303.2753424,1182.773835,0.751136788
Broad Sedge,2024,20240312,1645,30,390,35,311.9403521,1216.567373,0.81737698
Broad Sedge,2024,20240312,1645,31,390,34,321.1150684,1252.348767,0.891640495
Broad Sedge,2024,20240312,1645,32,380,35,303.9418816,1154.97915,0.775997606
Broad Sedge,2024,20240312,1645,33,400,33,339.3290544,1357.316218,1.025830209
Broad Shrub,2024,20240312,1740,1,750,98,214.2447473,1606.835605,0.137702435
Broad Shrub,2024,20240312,1740,2,870,96,253.7014883,2207.202948,0.197116113
Broad Shrub,2024,20240312,1740,3,980,99,277.1187277,2715.763532,0.228057253
Broad Shrub,2024,20240312,1740,4,1000,97,288.6046081,2886.046081,0.25245392
Broad Shrub,2024,20240312,1740,5,1150,100,321.9384403,3702.292064,0.304714417
Broad Shrub,2024,20240312,1740,6,1150,100,321.9384403,3702.292064,0.304714417
Broad Shrub,2024,20240312,1740,7,1150,100,321.9384403,3702.292064,0.304714417
Broad Shrub,2024,20240312,1740,8,1200,102,329.3487881,3952.185457,0.312650623
Broad Shrub,2024,20240312,1740,9,1100,94,327.5969328,3603.566261,0.335659645
Broad Shrub,2024,20240312,1740,10,1150,95,338.8825688,3897.149541,0.355403897
Broad Shrub,2024,20240312,1740,11,1200,94,357.3784722,4288.541666,0.399462718
Broad Shrub,2024,20240312,1740,12,1350,104,363.3920522,4905.792705,0.373305888
Broad Shrub,2024,20240312,1740,13,1200,104,323.0151575,3876.18189,0.294957739
Broad Shrub,2024,20240312,1740,14,1300,104,349.9330873,4549.130135,0.34616568
Broad Shrub,2024,20240312,1740,15,1200,104,323.0151575,3876.18189,0.294957739
Broad Shrub,2024,20240312,1740,16,1050,91,323.0151575,3391.659154,0.337094559
Broad Shrub,2024,20240312,1740,17,1200,100,335.9357638,4031.229166,0.331787342
Broad Shrub,2024,20240312,1740,18,1150,100,321.9384403,3702.292064,0.304714417
Broad Shrub,2024,20240312,1740,19,1150,97,331.8952993,3816.795942,0.333870309
Broad Shrub,2024,20240312,1740,20,820,78,294.3026991,2413.282133,0.32646845
Broad Shrub,2024,20240312,1740,21,1250,102,343.0716542,4288.395678,0.339247638
Broad Shrub,2024,20240312,1740,22,1300,100,363.9304108,4731.095341,0.389389311
