location,site,type,year,sample.no,depth,density,swe,htc
Broad: Spruce Forest,BSF,forest,2010,23,54,181.4468,97.9813,0.1792
Broad: Spruce Forest,BSF,forest,2010,24,51,181.1418,92.3823,0.1892
Broad: Spruce Forest,BSF,forest,2010,25,56,174.9665,97.9813,0.1607
Broad: Spruce Forest,BSF,forest,2010,26,56,184.9646,103.5802,0.1796
Broad: Spruce Forest,BSF,forest,2010,27,58,183.4132,106.3797,0.1705
Broad: Spruce Forest,BSF,forest,2010,28,56,159.9694,89.5829,0.1343
Broad: Spruce Forest,BSF,forest,2010,29,42,173.3002,72.7861,0.2102
Broad: Spruce Forest,BSF,forest,2010,30,52,172.2748,89.5829,0.1678
Broad: Spruce Forest,BSF,forest,2010,31,52,139.9732,72.7861,0.1108
Broad: Spruce Forest,BSF,forest,2010,32,49,177.109,86.7834,0.1882
Broad: Spruce Forest,BSF,forest,2010,33,46,139.9732,64.3877,0.1252
Mary Lake: Forest,MLK,forest,2010,1,58,183.4132,106.3797,0.1705
Mary Lake: Forest,MLK,forest,2010,2,56,169.9675,95.1818,0.1517
Mary Lake: Forest,MLK,forest,2010,3,75,190.3636,142.7727,0.1421
Mary Lake: Forest,MLK,forest,2010,4,75,253.8181,190.3636,0.2525
Mary Lake: Forest,MLK,forest,2010,5,69,247.4889,170.7673,0.261
Mary Lake: Forest,MLK,forest,2010,6,53,174.3063,92.3823,0.1685
Mary Lake: Forest,MLK,forest,2010,7,70,215.9587,151.1711,0.1959
Mary Lake: Forest,MLK,forest,2010,8,66,152.6981,100.7807,0.1039
Mary Lake: Forest,MLK,forest,2010,9,65,223.9572,145.5722,0.2269
Mary Lake: Forest,MLK,forest,2010,10,58,188.2399,109.1791,0.1796
Mary Lake: Forest,MLK,forest,2010,11,59,223.0082,131.5748,0.2478
Mary Lake: Forest,MLK,forest,2010,12,58,193.0665,111.9786,0.1889
Mary Lake: Forest,MLK,forest,2010,13,56,184.9646,103.5802,0.1796
Mary Lake: Forest,MLK,forest,2010,14,46,176.488,81.1845,0.1991
Mary Lake: Forest,MLK,forest,2010,15,79,230.3357,181.9652,0.1974
Mary Lake: Forest,MLK,forest,2010,16,69,194.7454,134.3743,0.1616
Mary Lake: Forest,MLK,forest,2010,17,82,245.8067,201.5615,0.2166
Mary Lake: Forest,MLK,forest,2010,18,81,196.9994,159.5695,0.1409
Mary Lake: Forest,MLK,forest,2010,19,71,208.9741,148.3716,0.1808
Mary Lake: Forest,MLK,forest,2010,20,72,213.848,153.9706,0.1867
Mary Lake: Forest,MLK,forest,2010,21,82,242.3927,198.762,0.2107
Mary Lake: Forest,MLK,forest,2010,22,79,240.9666,190.3636,0.2161
Mary Lake: Forest,MLK,forest,2010,23,73,256.9372,187.5641,0.2659
Mary Lake: Forest,MLK,forest,2010,24,68,201.7261,137.1738,0.1759
Mary Lake: Forest,MLK,forest,2010,25,67,192.2021,128.7754,0.1621
Mary Lake: Forest,MLK,forest,2010,26,60,191.2968,114.7781,0.1793
Mary Lake: Forest,MLK,forest,2010,27,60,223.9572,134.3743,0.2458
Mary Lake: Forest,MLK,forest,2010,28,57,206.2763,117.5775,0.2195
Mary Lake: Forest,MLK,forest,2010,29,53,200.7163,106.3797,0.2235
Mary Lake: Forest,MLK,forest,2010,30,64,244.9532,156.77,0.2756
Mary Lake: Forest,MLK,forest,2010,31,64,205.5857,131.5748,0.1942
Mary Lake: Forest,MLK,forest,2010,32,49,205.675,100.7807,0.2538
Mary Lake: Forest,MLK,forest,2010,33,56,199.9618,111.9786,0.2099
Owl: Coastal Beach Ridge,OBR,beach,2010,1,18,326.6042,58.7888,1.7423
Owl: Coastal Beach Ridge,OBR,beach,2010,2,48,268.282,128.7754,0.4408
Owl: Coastal Beach Ridge,OBR,beach,2010,3,48,244.9532,117.5775,0.3675
Owl: Coastal Beach Ridge,OBR,beach,2010,4,54,269.5781,145.5722,0.3957
Owl: Coastal Beach Ridge,OBR,beach,2010,5,57,304.5032,173.5668,0.4783
Owl: Coastal Beach Ridge,OBR,beach,2010,6,47,238.2523,111.9786,0.3551
Owl: Coastal Beach Ridge,OBR,beach,2010,7,45,248.8413,111.9786,0.4046
Owl: Coastal Beach Ridge,OBR,beach,2010,8,52,236.8778,123.1764,0.3172
Owl: Coastal Beach Ridge,OBR,beach,2010,9,52,279.9465,145.5722,0.4431
Owl: Coastal Beach Ridge,OBR,beach,2010,10,56,319.9388,179.1657,0.5374
